上海市杨浦初级中学,科教文化服务;学校;中学,飞虹路1001号(通北路),121.514378,31.267488
上实剑桥外国语中学,科教文化服务;学校;中学,延吉东路99号,121.544431,31.295976
上海市市光学校,科教文化服务;学校;中学,市光路1085号,121.53895,31.320683
上海市育鹰学校(中学部),科教文化服务;学校;中学,国顺路83号,121.51752,31.290375
上海理工大学附属初级中学,科教文化服务;学校;中学,图们路50号,121.545991,31.291953
上海市东辽阳中学,科教文化服务;学校;中学,贵阳路254号,121.551187,31.273614
上海市辛灵中学,科教文化服务;学校;中学,海州路268号,121.5511,31.269497
控江中学附属民办学校,科教文化服务;学校;中学,怀德路1000号(江浦公园地铁站4号口步行280米),121.521753,31.264824
上海市市东中学初中部,科教文化服务;学校;中学,霍山路520号,121.517089,31.257951
上海财经大学附属中学,科教文化服务;学校;中学,宁武路151号(近平凉路),121.545433,31.266273
上海市辽阳中学西校区,科教文化服务;学校;中学,眉州路515弄100号,121.5311,31.262892
兰生复旦中学世界路校区,科教文化服务;学校;中学,世界路8号,121.526481,31.3154
复旦大学第二附属中学,科教文化服务;学校;中学,政修路215号,121.504636,31.290648
杨浦高级中学,科教文化服务;学校;中学,四平路999号(近大连路)(四平路地铁站1号口步行230米),121.500408,31.277089
上海市鞍山实验中学,科教文化服务;学校;中学,五角场镇翔殷路支路100号,121.540624,31.305662
上海市同济第二初级中学,科教文化服务;学校;中学,政德东路185号,121.516618,31.309196
同济初级中学,科教文化服务;学校;中学,政通路260号(近国定路),121.510425,31.302366
上海市包头中学,科教文化服务;学校;中学,包头路765弄11号,121.537872,31.322543
上海市三门中学,科教文化服务;学校;中学,政立路838号(上海财经大学地铁站4号口步行320米),121.492596,31.307233
上海外国语大学民办沪东外国语学校,科教文化服务;学校;中学,密云路454弄21号,121.497323,31.280604
同济中学,科教文化服务;学校;中学,政立路20号,121.521871,31.308052
上海市第二十五中学,科教文化服务;学校;中学,长阳路2400号(隆昌路路口),121.545081,31.274598
上海市少云中学,科教文化服务;学校;中学,内环中环之间黄兴路1980号,121.519535,31.293906
上海市市东实验学校小学部,科教文化服务;学校;小学,平凉街道辽阳路25、27号,121.518422,31.257511
杨浦区教师进修学院实验小学,科教文化服务;学校;小学,凤城路30号(黄兴路地铁站3号口步行480米),121.524781,31.276101
控江二村小学分校,科教文化服务;学校;小学,顺平路398号(爱国路地铁站4号口步行430米),121.548715,31.280539
上海市杨浦区杭州路第一小学(南校),科教文化服务;学校;小学,杨树浦路1509号(眉州路杨树浦路),121.538059,31.256609
上海财经大学附属杨浦区国安路小学,科教文化服务;学校;小学,国安路与民府路交汇处西南侧,121.503789,31.31514
上外双语小学部,科教文化服务;学校;小学,控江路街道靖宇南路15号,121.526718,31.280080
打虎山路第一小学(西北分部),科教文化服务;学校;小学,阜新路38号(弄內)(四平路地铁站2号口步行430米),121.505213,31.273432
新舟中小学,科教文化服务;学校;小学,国庠路江湾体育场(江湾体育场地铁站9号口步行320米),121.515256,31.305326
上海开放大学附属高级中学,科教文化服务;学校;中学,政法路上海开放大学,121.513337,31.292685
子院升学初中部(杨浦),科教文化服务;培训机构;培训机构,铁岭路同叶大厦,121.514263,31.278144
上海市思源中学,科教文化服务;学校;中学,市光二村88号,121.541893,31.317499
兰生复旦中学国和路校区,科教文化服务;学校;中学,国和一村128号,121.528885,31.317719
上海财经大学附属初级中学,科教文化服务;学校;中学,政立路838号,121.492715,31.307740
德法学校,科教文化服务;学校;中学,殷行路江湾城路750号,121.517013,31.328097
延吉初中,科教文化服务;学校;中学,水丰路247号上海理工大学附属中学,121.545269,31.292076
上海市市东中学高中部,科教文化服务;学校;中学,辽阳路27号,121.517368,31.257747
水丰路小学(建设中),科教文化服务;学校;小学,水丰路299号(延吉中路地铁站4号口步行470米),121.538255,31.286795
