728路,牡丹江路水产路,"121.495659,31.383755"
728路,牡丹江路双城路,"121.490471,31.391068"
728路,牡丹江路海江路,"121.488129,31.394289"
728路,牡丹江路宝杨路,"121.486115,31.397045"
728路,牡丹江路友谊路,"121.482643,31.403721"
728路,友谊路友谊支路,"121.487221,31.406376"
728路,东林路友谊路,"121.492904,31.40678"
728路,东林路宝杨路,"121.494568,31.402409"
728路,宝杨路宝东路,"121.497833,31.40197"
728路,吴淞口路宝杨路,"121.50248,31.404032"
728路,宝杨码头,"121.499039,31.407066"
729路,上海南站(北广场),"121.428299,31.155226"
729路,沪闵路柳州路,"121.42829,31.156254"
729路,石龙路龙川北路,"121.432053,31.150317"
729路,华东理工大学(老沪闵路),"121.428911,31.143364"
729路,华东理工大学,"121.425326,31.140841"
729路,梅陇路龙州路,"121.422843,31.139935"
729路,嘉川路虹梅南路,"121.417953,31.134575"
729路,虹梅南路上中西路,"121.419484,31.129944"
729路,朱行,"121.424559,31.122544"
729路,虹梅南路锦梅路,"121.427279,31.115252"
729路,虹梅南路兴梅路,"121.428185,31.112738"
729路,虹梅南路老沪闵路,"121.429428,31.109249"
729路,虹梅南路银都路,"121.430686,31.105348"
729路,虹梅南路银都路(华唐苑),"121.43174,31.102504"
729路,虹梅南路景联路,"121.433212,31.098281"
729路,虹梅南路金都路,"121.435532,31.092154"
729路,虹梅南路双柏路,"121.437248,31.087274"
729路,虹梅南路澄江路,"121.439128,31.082578"
729路,虹梅南路向阳路,"121.441299,31.076809"
729路,虹梅南路墨江路,"121.443123,31.071991"
729路,虹梅南路新建村,"121.444374,31.068611"
729路,虹梅南路元江路,"121.44701,31.061224"
729路,虹梅南路北吴路(塘湾),"121.448753,31.05695"
729路,虹梅南路曲吴路,"121.450531,31.052231"
729路,放鹤路虹梅南路,"121.454019,31.047756"
729路,龙吴路放鹤路,"121.466217,31.049124"
729路,吴泾,"121.467591,31.044188"
729路,剑川路宝秀路,"121.465195,31.04122"
729路,剑川路虹梅南路,"121.45826,31.038998"
729路,东海学院,"121.458435,31.031757"
729路,江川东路紫月路,"121.465965,31.022778"
729路,江川东路紫日路,"121.460846,31.017254"
729路,江川东路莲花南路,"121.453507,31.015569"
729路,江川东路环路,"121.442932,31.013525"
729路,紫竹科学园区,"121.439919,31.011211"
730路,下南路高青路,"121.544297,31.164501"
730路,下南路绿林路,"121.542556,31.167669"
730路,下南路顾全路,"121.540877,31.17069"
730路,下南路成山路,"121.537791,31.177826"
730路,北艾路下南路,"121.536424,31.183329"
730路,锦绣路北艾路,"121.540771,31.185396"
730路,高科西路严中路,"121.533007,31.187593"
730路,高科西路严桥路,"121.527739,31.187448"
730路,杨高南路高科西路,"121.524483,31.188864"
730路,杨高南路严杨路,"121.526667,31.194492"
730路,陆家浜路跨龙路,"121.495156,31.212912"
730路,陆家浜路大兴街,"121.488247,31.21214"
730路,斜桥,"121.483898,31.211623"
730路,徐家汇路黄陂南路,"121.478021,31.20977"
730路,建国东路重庆南路,"121.474045,31.211467"
731路,宜山路虹梅路,"121.397397,31.169629"
731路,漕宝路虹梅路,"121.400499,31.161419"
731路,莲花路东兰路,"121.396484,31.153798"
731路,莲花路古龙路,"121.397484,31.150639"
731路,顾戴路古美路,"121.403247,31.145139"
731路,顾戴路虹梅路,"121.407101,31.14622"
731路,江安路桂江路,"121.411298,31.14737"
731路,虹漕南路江安路,"121.417061,31.148788"
731路,沪闵路虹漕南路,"121.416744,31.14586"
731路,虹梅南路梅陇路,"121.414484,31.136172"
731路,嘉川路凌云路,"121.419132,31.135169"
731路,凌云路嘉川路,"121.421007,31.133911"
731路,上中西路天等路,"121.426537,31.134504"
731路,上中西路老沪闵路,"121.429905,31.13536"
731路,上海中学,"121.437947,31.137708"
731路,龙川路罗秀路,"121.443624,31.13388"
731路,罗秀路龙川路,"121.445508,31.133546"
731路,龙吴路罗秀路,"121.453359,31.134687"
731路,徐浦大桥,"121.455569,31.128103"
731路,龙吴路徐梅路,"121.456703,31.122414"
731路,龙吴路华泾路,"121.456832,31.118963"
731路,华济路龙吴路,"121.455638,31.115677"
731路,紫阳花苑,"121.453902,31.115599"
731路,华泾路长华路,"121.450425,31.119375"
731路,华泾路位育路,"121.445998,31.118242"
731路,建华路位育路,"121.444872,31.12105"
731路,长华路华泾路,"121.44989,31.11651"
732路,平阳新村,"121.389008,31.130651"
732路,龙茗路平阳路,"121.387878,31.134354"
732路,虹莘路平阳路,"121.381592,31.134579"
732路,顾戴路虹莘路,"121.382257,31.137617"
732路,顾戴路龙茗路,"121.385414,31.13825"
732路,顾戴路合川路,"121.394054,31.140964"
732路,顾戴路古美路,"121.403273,31.145148"
732路,顾戴路虹梅路,"121.407272,31.146254"
732路,江安路桂江路,"121.411415,31.147405"
732路,虹漕南路浦北路,"121.415004,31.152904"
732路,钦州南路虹漕南路,"121.414864,31.157005"
732路,钦州南路桂林路,"121.418359,31.157843"
732路,上海师大,"121.419679,31.160951"
732路,桂林路漕宝路,"121.418893,31.165764"
732路,桂林路田林路,"121.417964,31.169852"
732路,田林路柳州路,"121.422118,31.171354"
732路,柳州路宜山路,"121.422081,31.174961"
732路,市六医院,"121.425102,31.179878"
732路,宜山路中山西路,"121.427357,31.183997"
732路,宜山路蒲汇塘路,"121.429077,31.187469"
